0.411576208,-0.479350102,0.068856,0.367788864,-0.056319935,-0.150395086,0.099715165,-0.41168685,0.219251086,,0.776222038
0.41756199,-0.478937293,0.069768,0.377948807,-0.057844188,-0.149330435,0.094844898,-0.410505803,0.219098435,,0.779449503
0.423547393,-0.478519024,0.070686,0.383874095,-0.058723637,-0.14830069,0.094323828,-0.409318359,0.21898669,,0.782657475
0.42953241,-0.478095261,0.07161,0.386060059,-0.059046099,-0.147480385,0.097682178,-0.4081064,0.219090385,,0.78585916
0.435517033,-0.477665968,0.07254,0.397667491,-0.060755251,-0.14671244,0.091501723,-0.406893466,0.21925244,,0.789021612
0.441501254,-0.47723111,0.073476,0.401086078,-0.061254057,-0.145769962,0.093498992,-0.40568836,0.219245962,,0.792172977
0.447485065,-0.47679065,0.074418,0.411621426,-0.062786202,-0.144687857,0.088253536,-0.404500056,0.219105857,,0.795289504
0.453468458,-0.476344554,0.075366,0.417858242,-0.063682627,-0.143605752,0.087392815,-0.403310403,0.218971752,,0.79838581
0.459451426,-0.475892786,0.07632,0.420246102,-0.064023433,-0.142680728,0.090461568,-0.402102809,0.219000728,,0.801474354
0.46543396,-0.475435311,0.07728,0.431457322,-0.065619851,-0.141773156,0.084602146,-0.400896631,0.219053156,,0.804526639
0.471416053,-0.474972092,0.078246,0.435376751,-0.066172036,-0.140708505,0.086057146,-0.399698109,0.218954505,,0.807565991
0.477397695,-0.474503095,0.079218,0.445403328,-0.067578429,-0.13957404,0.08132513,-0.39850846,0.21879204,,0.810573678
0.483378878,-0.474028284,0.080196,0.451769068,-0.068460634,-0.138457029,0.080333762,-0.397316028,0.218653029,,0.813561197
0.489359594,-0.473547624,0.08118,0.45436179,-0.068817221,-0.137340018,0.083163358,-0.396120102,0.218520018,,0.816539875
0.495339835,-0.473061079,0.08217,0.465716308,-0.070373959,-0.136170647,0.077092172,-0.394929989,0.218340647,,0.819483746
0.50131959,-0.472568613,0.083166,0.469386522,-0.070869918,-0.134861649,0.078746802,-0.393748704,0.218027649,,0.822415366
0.507298852,-0.472070192,0.084168,0.480137999,-0.072315091,-0.133465385,0.073250523,-0.392576098,0.217633385,,0.825315032
0.513277612,-0.47156578,0.085176,0.486029407,-0.07309376,-0.131999308,0.072632594,-0.391409293,0.217175308,,0.828196427
0.519255861,-0.471055342,0.08619,0.488383349,-0.073401824,-0.130515777,0.075556782,-0.390243418,0.216705777,,0.831069131
0.525233588,-0.470538842,0.08721,0.500019563,-0.074918548,-0.129136967,0.069131411,-0.389069699,0.216346967,,0.833908302
0.531210786,-0.470016245,0.088236,0.503270918,-0.075334504,-0.127845423,0.071192768,-0.387889607,0.216081423,,0.836736061
0.537187444,-0.469487516,0.089268,0.513133232,-0.076590018,-0.126571332,0.066634682,-0.386709383,0.215839332,,0.839535776
0.543163554,-0.468952619,0.090306,0.519689743,-0.077412325,-0.125367054,0.065429363,-0.385524072,0.215673054,,0.842315955
0.549139105,-0.468411519,0.09135,0.521555396,-0.0776441,-0.124162776,0.068917565,-0.38433485,0.215512776,,0.845088008
0.555114088,-0.467864181,0.0924,0.53329329,-0.079098393,-0.122941045,0.062445068,-0.383147154,0.215341045,,0.847828028
0.561088493,-0.46731057,0.093456,0.536933586,-0.079541662,-0.121736768,0.064169369,-0.381957531,0.215192768,,0.850555469
0.56706231,-0.466750649,0.094518,0.547145273,-0.080778473,-0.12042777,0.059288288,-0.380774967,0.21494577,,0.853255554
0.573035529,-0.466184385,0.095586,0.553570565,-0.081543882,-0.11894424,0.058162411,-0.379602925,0.21453024,,0.855937032
0.57900814,-0.465611742,0.09666,0.556100192,-0.081841605,-0.117286176,0.060882384,-0.378441716,0.213946176,,0.858608391
0.584980132,-0.465032685,0.09774,0.567123515,-0.083132026,-0.115680472,0.055083262,-0.377276345,0.213420472,,0.861251512
0.590951495,-0.464447178,0.098826,0.570601828,-0.083529878,-0.114214395,0.0569548,-0.376106521,0.213040395,,0.86388242
0.59692222,-0.463855187,0.099918,0.580134565,-0.084612814,-0.112695958,0.052721843,-0.374938727,0.212613958,,0.866488941
0.602892294,-0.463256676,0.101016,0.586594621,-0.085332267,-0.111072801,0.051526114,-0.373778388,0.212088801,,0.869077399
0.608861707,-0.46265161,0.10212,0.58939952,-0.085640081,-0.109397284,0.053951673,-0.372621934,0.211517284,,0.871654816
0.614830449,-0.462039955,0.10323,0.599506908,-0.086741909,-0.107774128,0.049021806,-0.371461593,0.211004128,,0.874207304
0.620798508,-0.461421674,0.104346,0.603065364,-0.087120797,-0.106185877,0.05069209,-0.370302681,0.210531877,,0.87674719
0.626765873,-0.460796734,0.105468,0.613520684,-0.088224946,-0.104597627,0.045431912,-0.369142117,0.210065627,,0.879262281
0.632732533,-0.460165098,0.106596,0.61948891,-0.088840057,-0.10292211,0.04468967,-0.367988289,0.20951811,,0.881760691
0.638698478,-0.459526733,0.10773,0.621473816,-0.089041591,-0.10107206,0.047940742,-0.366844257,0.20880206,,0.884249291
0.644663694,-0.458881602,0.10887,0.632297749,-0.090134442,-0.099222011,0.042300964,-0.365696444,0.208092011,,0.88671335
0.650628171,-0.458229672,0.110016,0.635754022,-0.090472653,-0.097389414,0.044062728,-0.364556157,0.207405414,,0.889165036
0.656591897,-0.457570907,0.111168,0.645107657,-0.091378704,-0.095626631,0.039922163,-0.363411227,0.206794631,,0.891595245
0.66255486,-0.456905272,0.112326,0.652758641,-0.092100068,-0.093811488,0.037493899,-0.362271803,0.206137488,,0.894007002
0.668517049,-0.456232732,0.11349,0.653863759,-0.092201846,-0.092083611,0.041637143,-0.361130068,0.205573611,,0.896409704
0.67447845,-0.455553253,0.11466,0.664161202,-0.093147105,-0.090390641,0.036528672,-0.359984392,0.205050641,,0.898790124
